case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,multi_step_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",6,24,8,16,24,16,48,44,1.0886634138528139e+06,2,48,3.0407988528845692e-01,True,False,False,False,8,132,24,30,6,1.3335722563129711e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.3088782884356534e-01,1.2916147515300452e-01,7.0239713093160427e-01,9.9263213156240704e-01,1.2916147515300450e-01,7.0233601557236736e-01,9.9262348425544455e-01,3.7133602421030819e-15,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,3.9017485923876509e+05,2,32,1.6693145285537937e-02,False,True,False,False,8,132,23,31,8,7.0807491438858429e+10,1.8390267947137043e-01,1.8388667815555412e-01,9.9188836600817083e-04,1.8388400300339813e-01,9.9998545216987533e-01,9.9999973200981418e-01,1.8388400300339811e-01,9.9989844374195092e-01,9.9999775693489834e-01,9.9965450060223049e-01,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,4.5514228440245026e+05,2,48,2.9696240602841023e-01,False,True,False,False,8,132,23,31,8,2.4397797642833374e+12,1.8390267947137043e-01,1.8388667815555412e-01,9.9188836600816736e-04,1.8388400300339813e-01,9.9998545216987533e-01,9.9999973200981418e-01,1.8388400300339811e-01,9.9989844374195092e-01,9.9999775693489834e-01,9.9965450060223049e-01,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,64,45,3.8549155026868418e+07,2,64,6.9535805466729217e-02,True,True,True,False,8,132,24,29,5,1.1599128009161224e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.3094898957796905e-01,1.2909946758833579e-01,7.0205992561966601e-01,9.9263212777494936e-01,1.2909946758833579e-01,7.0199883960056009e-01,9.9262348046801974e-01,2.5384224711855798e-14,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_multi_step_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,80,53,1.9892402237606045e+07,2,80,3.0453774435456293e-01,True,True,True,False,8,132,24,29,5,1.1599128009096334e+04,1.8390267947137043e-01,1.8388667815555412e-01,1.3094898957797402e-01,1.2909946758833579e-01,7.0205992561966601e-01,9.9263212777494936e-01,1.2909946758833579e-01,7.0199883960056009e-01,9.9262348046801974e-01,6.5953997479225939e-15,1.6433765094034822e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,1.8238335546150893e+07,2,32,6.7502349161956826e-02,True,False,False,False,8,132,24,30,6,1.6479129123642640e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.2341107657220705e-01,1.3649268684113192e-01,7.4175826755597574e-01,9.9263213157641228e-01,1.3649268684058044e-01,7.4220064238829819e-01,9.9262348426051183e-01,5.8068455745857848e-12,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,1.0886634138528139e+06,2,48,3.0407988528845692e-01,True,False,False,False,8,132,24,30,6,1.3335722587296563e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.3106433808665754e-01,1.2916147515300450e-01,7.0191740130355185e-01,9.9263213157134500e-01,1.2916147515300452e-01,7.0233601557236747e-01,9.9262348425544455e-01,4.0610938502279626e-15,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,3.9017485923876509e+05,2,32,1.6693145285537937e-02,False,True,False,False,8,132,24,32,8,1.6002213110280627e+08,1.8390267947137043e-01,1.8401235660084056e-01,6.8717407714468564e-03,1.8388400300342864e-01,9.9930247294375807e-01,9.9999973200973635e-01,1.8388400300341501e-01,9.9989844374204273e-01,9.9999775693489878e-01,9.9965450060223049e-01,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,4.5514228440245026e+05,2,48,2.9696240602841023e-01,False,True,False,False,8,132,23,31,8,2.4397797035906343e+12,1.8390267947137043e-01,1.8401235660084056e-01,6.8717407722635616e-03,1.8388400300339813e-01,9.9930247294359231e-01,9.9999973200973558e-01,1.8388400300339811e-01,9.9989844374195092e-01,9.9999775693489812e-01,9.9965450060223049e-01,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,3.8549155026868418e+07,2,64,6.9535805466729217e-02,True,True,True,False,8,132,24,29,5,1.1599127418865513e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.3112541649195292e-01,1.2909946758837926e-01,7.0158042629942352e-01,9.9263212778446475e-01,1.2909946758837926e-01,7.0199883960079645e-01,9.9262348046859727e-01,1.5974361765791508e-14,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,1.9892402237606045e+07,2,80,3.0453774435456293e-01,True,True,True,False,8,132,24,29,5,1.1599128042997723e+04,1.8390267947137043e-01,1.8401235660084056e-01,1.3112541649201023e-01,1.2909946758833579e-01,7.0158042629918727e-01,9.9263212778388721e-01,1.2909946758833579e-01,7.0199883960056009e-01,9.9262348046801974e-01,2.6703725458491172e-15,9.7232345226756130e-35,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
